id,title,description,link,image_​​link,availability,brand,condition,price
airedale-classic,"Wharfedale Airedale Heritage Classic","Airedale arv beh&ouml;ll en stor del av den ursprungliga designfilosofin och f&ouml;ljer trov&auml;rdigt den sexkantiga formen av originalet och den upp&aring;triktade diskanten. Airedale Heritage s&auml;kerst&auml;llde en h&ouml;gtalare som aldrig kommer att misslyckas med att uppn&aring; h&ouml;gsta prestanda - en gl&auml;dje att se nu och f&ouml;r kommande generationer.",https://hifi-freaks.se/wharfedale-airedale-heritage-classic.html,https://hifi-freaks.se/media/catalog/product/a/i/airedaleclassic.jpg,"in stock",Wharfedale,new,229999.0000
"Mission MX-3","Mission MX3","Mission MX 3 &auml;r en l&auml;cker golvh&ouml;gtalare i ett slankt h&ouml;lje som l&auml;tt kan anpassas till vanlig inredning utan att vara vanprydande. De ger ett rikt och precist ljud som g&ouml;r musiken levande p&aring; ett mycket roligt s&auml;tt!
MX-3 &auml;r en tv&aring;-v&auml;gs h&ouml;gtalare med 2 x 5""bas/mellanregister och en 1"" soft dome diskant.
Missions ljudingenj&ouml;rer har designat MX-3 f&ouml;r ett vanligt lyssningsrum. De &auml;r d&auml;rf&ouml;r inst&auml;llda s&aring; att de l&aring;ter bra &auml;ven om de placeras n&auml;ra en v&auml;gg eller i ett h&ouml;rn. Detta ger dig en enorm frihet med placeringen.
Man har anv&auml;nt samma typer av bas- och diskantenheter som i den framg&aring;ngsrika MX-1 bokhylleh&ouml;gtalaren. MX-3 levererar bokhylleh&ouml;gtalarens luftiga och exakta ljud kombinerat med golvh&ouml;gtalarens v&auml;rme och djupare bas.
MX-3 &auml;r en perfekt h&ouml;gtalare f&ouml;r en bra budget hifi-anl&auml;ggning eller hemmabio. H&auml;r kan du f&ouml;rv&auml;nta dig mer &auml;n vad du betalar f&ouml;r.",https://hifi-freaks.se/mission-mx3.html,https://hifi-freaks.se/media/catalog/product/t/o/top_missionmx3.jpg,"in stock",Mission,new,3699.0000
mission-lx-3,"Mission LX-3","LX-3 &auml;r en mycket diskret men &auml;nd&aring; mycket kraftfull golvh&ouml;gtalare som l&auml;tt kan spela upp ett mindre vardagsrum p&aring; ett &ouml;vertygande s&auml;tt.
&nbsp;
LX-3 &auml;r en tv&aring;-v&auml;gs h&ouml;gtalare som kombinerar en 25mm stor Mission-diskant med tv&aring; mellanregister/bash&ouml;gtalare. LX-3 placerar diskanten mellan de tv&aring; i en 'D'Appolito' konfiguration, i st&auml;llet f&ouml;r ovanp&aring; b&aring;da enheterna, som &auml;r det konventionella s&auml;ttet i LX1 och LX2. Detta har visat sig vara anv&auml;ndbart f&ouml;r att skapa en otroligt homogen och total lyssnarupplevelse.
&nbsp;
En robust MDF-stag p&aring; insidan g&ouml;r sk&aring;pet extremt styvt.
&nbsp;
Mission har genom en s&aring; kallad CAD-analys tagit fram ett sk&aring;p som &auml;r ytterst resonansd&ouml;tt och som d&auml;rf&ouml;r bidrar enormt till h&ouml;gtalarens prestanda. Andra element s&aring;som crossover, finjustering, etc. ligger p&aring; en extremt h&ouml;g niv&aring;. LX-serien har redan vunnit flera utm&auml;rkelser f&ouml;r b&auml;sta h&ouml;gtalare till priset i olika tidskrifter.
&nbsp;
Crossover och finjustering &auml;r ocks&aring; genomf&ouml;rda in i minsta detalj!
Inst&auml;llningen ger ett exakt stereoperspektiv rakt framifr&aring;n men &auml;ven ett bra ljud utan ""perfekt milj&ouml;"". All finjustering har gjorts i byggandet av crossover, d&auml;r Mission har f&aring; men bra och effektiva komponenter. Internt anv&auml;nds ocks&aring; kabel av h&ouml;g kvalitet.
&nbsp;
LX-3 &auml;r en smart, praktisk och prisv&auml;rd h&ouml;gtalare med ett skarp, klassiskt och modernt utseende, i &ouml;verensst&auml;mmelse med Missions vanliga designfokus. Framf&ouml;r allt kommunicerar de musik med engagerande energi och detaljer som levandeg&ouml;r konstn&auml;ren med all den dynamik och finess du kan f&ouml;rv&auml;nta dig av Missions h&ouml;gtalare.",https://hifi-freaks.se/mission-lx-3.html,https://hifi-freaks.se/media/catalog/product/l/x/lx3.jpg,"in stock",Mission,new,4499.0000
8300a-black,"Audiolab 8300A","Audiolab 8300A &auml;r en elegant och snyggt konstruerad integrerad f&ouml;rst&auml;rkare som levererar 2 x 70 watt i 8 ohm.
Fem linjeing&aring;ngar, en phono-ing&aring;ng, en balanserad XLR-ing&aring;ng och en direkt ing&aring;ng f&ouml;r att anv&auml;nda 8300A som en effektf&ouml;rst&auml;rkare ger dig en stor variation av anslutningsalternativ. Tv&aring; pre-utg&aring;ngar kan anslutas till effektf&ouml;rst&auml;rkare f&ouml;r dubbelf&ouml;rst&auml;rkning, medan tv&aring; upps&auml;ttningar av h&ouml;gtalarterminaler parallellt enkelt kan hantera h&ouml;gtalare med dubbla kablar.
En stor, kraftfull och snygg integrerad f&ouml;rst&auml;rkare fr&aring;n Audiolab.",https://hifi-freaks.se/8300a.html,https://hifi-freaks.se/media/catalog/product/8/3/8300a-front_1.jpg,"in stock",Audiolab,new,13399.0000
8300mb-black,"Audiolab 8300MB","8300MB &auml;r ett rent kraftpaket i liten storlek. 8300MB levererar 250 watt i 8ohm ren, balanserad f&ouml;rst&auml;rkning. 8300MB har stora reserver och styr &auml;ven de kraftigaste h&ouml;gtalare med &ouml;verl&auml;gsenhet! 8300MB &auml;r helt balanserad, vilket g&ouml;r den till en perfekt match med antingen 8300CD eller M-DAC.",https://hifi-freaks.se/audiolab-8300mb.html,https://hifi-freaks.se/media/catalog/product/3/5/35358_3_.jpg,"in stock",Audiolab,new,12999.0000
audiolab-mone,"Audiolab M-ONE","Audiolab M-ONE &auml;r en kompakt integrerad f&ouml;rst&auml;rkare och- det senaste tillskottet till M-DAC-familjen. Samtidigt som vi utnyttjar v&aring;r v&auml;lrenommerade DAC och amp tech i en enda diminutiv l&aring;da, s&auml;kerst&auml;ller en m&auml;ngd analoga och digitala anslutningar, aptX Bluetooth och USB, en sp&auml;nnande sonisk upplevelse med upp till 384 kHz uppl&ouml;sningsljud.
&nbsp;
En f&ouml;rst&auml;rkare f&ouml;r moderna musik&auml;lskare
P&aring; utsidan &auml;r M-ONE n&auml;stan identisk med M-DAC +, Audiolabs flaggskepp inom DAC-komponenter. Den har samma kompakta aluminiumsk&aring;p och &auml;r tillr&auml;ckligt liten f&ouml;r att kunna st&aring; diskret p&aring; ett skrivbord, bord eller hylla, med samma centrala OLED-sk&auml;rm och eleganta dubbelrotationssystem. Men medan frist&aring;ende DACs kr&auml;ver en separat kraftf&ouml;rst&auml;rkare f&ouml;r att driva ett par h&ouml;gtalare, f&aring;r M-ONE i detta lilla chassi plats f&ouml;r stereoeffektf&ouml;rst&auml;rkning av passande h&ouml;g kvalitet samt preamp f&ouml;r analoga k&auml;llor s&aring;v&auml;l som digitala.
&nbsp;
Nu till DACs magi
M-ONEs DAC-sektion &auml;r utrustad f&ouml;r att bearbeta PCM-ljuddata upp till 32-bitar/384kHz via USB, vilket g&ouml;r att M-ONE &auml;r f&ouml;rst&auml;rkt f&ouml;r att dra full nytta av digitalt ljud med h&ouml;g uppl&ouml;sning b&aring;de nu och i framtiden. USB-ing&aring;ngen st&ouml;der &auml;ven DSD-filer (det digitala ljudsystemet som ursprungligen utvecklats f&ouml;r Super Audio CD), vilket ger kompatibilitet med DSD64, DSD128 och DSD256 - en betydande integration, eftersom DSD spelar en viktig roll p&aring; den kommande h&ouml;guppspelade ljudscenen.
&nbsp;
Filter f&ouml;r alla musikk&auml;llor
F&ouml;r att f&aring; ut mesta m&ouml;jliga av Audiolab M-ONEs avancerade ljudbehandling ing&aring;r en rad anv&auml;ndarinst&auml;llbara filter f&ouml;r att finjustera ljud fr&aring;n digitala k&auml;llor efter egen smak. Ett urval av tre PCM-filter och fyra DSD-enheter erbjuder soniska justeringsalternativ f&ouml;r att tillgodose varierande ljudkvalitet fr&aring;n olika digitala nedladdningsfiltyper och k&auml;llor.
&nbsp;
I&rsquo;ve Got The Power
Preamp-sektionen blandar minimalistisk design med h&ouml;gkvalitativa komponenter, vilket garanterar en kort, direkt signalv&auml;g f&ouml;r att uppr&auml;tth&aring;lla sonisk renhet. Volymen styrs digitalt i den analoga dom&auml;nen och matar ut direkt till klass AB-effektf&ouml;rst&auml;rkaren, som ger en effekt p&aring; 40 W per kanal till 8 ohm &ndash; tillr&auml;ckligt kraftfullt f&ouml;r att f&aring; effektiva moderna h&ouml;gtalare att spela upp ett rum utan minsta anstr&auml;ngning.
&nbsp;
En low-noise linj&auml;r str&ouml;mf&ouml;rs&ouml;rjning matar alla kretsar fr&aring;n DAC&acute;en till effektf&ouml;rst&auml;rkaren, med en sk&auml;rmad, precisionslindad toroidformad transformator och flera str&ouml;mf&ouml;rs&ouml;rjningssektioner f&ouml;r att minimera korsningsinterferensen. Denna kompromissl&ouml;sa kretsdesign m&ouml;jligg&ouml;r en &ouml;ppen och kraftigt uppskalad ljudniv&aring; med skarpa detaljer och snabba, precist definierade musikaliska transienter. N&auml;r den anv&auml;nds med h&ouml;gtalare av l&auml;mplig kvalitet &ouml;vertr&auml;ffar M-ONEs prestanda dess minimala storlek.
&nbsp;
F&ouml;rutom huvudstr&ouml;mf&ouml;rst&auml;rkningssteget, delar M-ONE samma h&ouml;gkvalitativa h&ouml;rlursf&ouml;rst&auml;rkare som finns i M-DAC och M-DAC +, vilket g&ouml;r att den &auml;r lika kapabel med h&ouml;rlurar som med h&ouml;gtalare.",https://hifi-freaks.se/audiolab-mone.html,https://hifi-freaks.se/media/catalog/product/m/-/m-one_20160718143953_576.jpg,"in stock",Audiolab,new,10999.0000
QUAD-elite-QMP,"QUAD Elite QMP","Elite QMP &auml;r en biprodukt av den tidigare 909 Mono med f&ouml;rb&auml;ttringar som &auml;r tydligt m&auml;rkbara i f&ouml;rst&auml;rkarkonstruktion och kretsar, och kan &auml;ven producera en precist balanserad XLR. Den nya Elite QMP inneh&aring;ller nu ""Current Dumping"" som m&ouml;jligg&ouml;r en renare, mer m&aring;ngsidig prestanda.
&nbsp;
En musikalisk upplevelse
Varje Elite-komponent har utformats f&ouml;r att ge b&auml;sta m&ouml;jliga anv&auml;ndarupplevelse. Konstruktionen &auml;r solid, kontrollerna &auml;r l&auml;tta att anv&auml;nda och ljudet &auml;r noga avst&auml;mt f&ouml;r att maximera musikalisk njutning. Den naturliga, obesv&auml;rade soniska skalan, takten och dynamiken som gjorde 99-serien s&aring; h&ouml;gt rankad f&ouml;rblir intakt, genomsyrad av &auml;nnu st&ouml;rre beslutsamhet f&ouml;r att kunna leverera den mest f&auml;ngslande musikaliska prestanda, samtidigt som den uppr&auml;tth&aring;ller ett mycket konkurrenskraftigt pris i hela sortimanget. Quad-produkter har alltid f&ouml;rst och fr&auml;mst handlat om den musikaliska upplevelsen, och det har aldrig kommit till tydligare uttryck &auml;n genom den nya Elite-seriens prestation.
&nbsp;
Precision och klarhet
Med hj&auml;lp av audiophile-klassiga komponenter, h&ouml;gspecificerade transformatorer, flerskiktskretsar och den mest avancerade mjukvaran som finns, bygger konstruktionen p&aring; klassiskt Quad-ljud med precision och klarhet.
Den &auml;r inkapslad i ett modernt aluminiumsk&aring;p byggt med h&ouml;gklassig legering och med finish i djup gr&aring;tt med en matt svart frontpanel, och Elite forts&auml;tter d&auml;rmed med Quads dj&auml;rva men eleganta signatur-estetik.
&nbsp;
Current Dumping-topologi
Quads mest v&auml;rdefulla genombrott &auml;r fortfarande den metod som eliminerar problem som &auml;r kopplade till transistorf&ouml;rst&auml;rkare, och som ger en stabil prestanda och eliminerar behovet av finjustering under produktionen, k&auml;nd som Current Dumping och som f&ouml;rekommer i Elite QSP och QMP-modellerna.
Den nuvarande dumpningstekniken har en mycket h&ouml;gkvalitativ l&aring;g effektf&ouml;rst&auml;rkare och en mycket h&ouml;g effektf&ouml;rst&auml;rkare. Den f&ouml;rra skickar en signal f&ouml;r att kompensera f&ouml;r fel mellan ing&aring;ngssignalen och signalmatningen till h&ouml;gtalarna, medan den senare alltid styr h&ouml;gtalarna och ger str&ouml;mmen som genererar ljudet.",https://hifi-freaks.se/quad-elite-qmp.html,https://hifi-freaks.se/media/catalog/product/e/l/elite-qmp_20150331114735_58.jpg,"in stock",Quad,new,13999.0000
quad-elite-qsp,"QUAD Elite QSP","Elite QSP vidareutvecklar Quads klassiska Current Cumping-formel genom att utnyttja moderna audiophile-principer fullt ut. Omfattande forskning i screeningstekniker s&auml; kerst&auml;ller optimal kontroll &ouml;ver crosstalk och magnetf&auml;ltens fl&ouml;de. Nya PCB-layouter, sk&auml;rmade signalv&auml;gar, skr&auml;ddarsydda transformatorer och sk&auml;rmning f&ouml;r att skydda f&ouml;rst&auml;rkarkorten fr&aring;n eln&auml;tet bidrar alla till en &ouml;vergripande design som ger en ren prestanda och ett f&ouml;rtr&auml;ffligt dynamiskt intervall.
&nbsp;
Trots sin relativt kompakta storlek kan Elite QSP bjuda p&aring; stor kraft -140W per kanal till 8 ohm och 250W i en 4ohm last, vilket garanterar att alla h&ouml;gtalare kan drivas med l&auml;tthet, inklusive Quads klassiska ESL elektrostatiska design. Med extra kraft och str&ouml;m &auml;r nettoresultatet den ultimata klass A-f&ouml;rst&auml;rkaren, kombinerad med de b&auml;sta klass AB designgrepp och kontroll. Enkel, solid och elegant p&aring; utsidan och dj&auml;vulsk smart inuti - Elite QSP bibeh&aring;ller Quads traditionella plats i framkanten av modern f&ouml;rst&auml;rkardesign.
&nbsp;
En musikalisk upplevelse
Varje Elite-komponent har utformats f&ouml;r att ge b&auml;sta m&ouml;jliga anv&auml;ndarupplevelse. Konstruktionen &auml;r solid, kontrollerna &auml;r l&auml;tta att anv&auml;nda och ljudet &auml;r noga avst&auml;mt f&ouml;r att maximera musikalisk njutning. Den naturliga, obesv&auml;rade soniska skalan, takten och dynamiken som gjorde 99-serien s&aring; h&ouml;gt rankad f&ouml;rblir intakt, genomsyrad av &auml;nnu st&ouml;rre beslutsamhet f&ouml;r att kunna leverera den mest f&auml;ngslande musikaliska prestanda, samtidigt som den uppr&auml;tth&aring;ller ett mycket konkurrenskraftigt pris i hela sortimanget. Quad-produkter har alltid f&ouml;rst och fr&auml;mst handlat om den musikaliska upplevelsen, och det har aldrig kommit till tydligare uttryck &auml;n genom den nya Elite-seriens prestation.
&nbsp;
Precision och klarhet
Med hj&auml;lp av audiophile-klassiga komponenter, h&ouml;gspecificerade transformatorer, flerskiktskretsar och den mest avancerade mjukvaran som finns, bygger konstruktionen p&aring; klassiskt Quad-ljud med precision och klarhet.
Den &auml;r inkapslad i ett modernt aluminiumsk&aring;p byggt med h&ouml;gklassig legering och med finish i djup gr&aring;tt med en matt svart frontpanel, och Elite forts&auml;tter d&auml;rmed med Quads dj&auml;rva men eleganta signatur-estetik.
&nbsp;
Current Dumping-topologi
Quads mest v&auml;rdefulla genombrott &auml;r fortfarande den metod som eliminerar problem som &auml;r kopplade till transistorf&ouml;rst&auml;rkare, och som ger en stabil prestanda och eliminerar behovet av finjustering under produktionen, k&auml;nd som Current Dumping och som f&ouml;rekommer i Elite QSP och QMP-modellerna.
Den nuvarande dumpningstekniken har en mycket h&ouml;gkvalitativ l&aring;g effektf&ouml;rst&auml;rkare och en mycket h&ouml;g effektf&ouml;rst&auml;rkare. Den f&ouml;rra skickar en signal f&ouml;r att kompensera f&ouml;r fel mellan ing&aring;ngssignalen och signalmatningen till h&ouml;gtalarna, medan den senare alltid styr h&ouml;gtalarna och ger str&ouml;mmen som genererar ljudet.",https://hifi-freaks.se/quad-elite-qsp.html,https://hifi-freaks.se/media/catalog/product/e/l/elite-qsp_20150331113932_55.jpg,"in stock",Quad,new,13999.0000
quad-elite-pre,"QUAD Elite Pre","Genom noggrant komponentval och omjustering av signalv&auml;gen har Elite Pre ytterligare f&ouml;rb&auml;ttrat den musikaliska transparens som levererades av sin f&ouml;reg&aring;ngare i 99-serien. Tillsammans med uppdateringarna har Quad fortfarande beh&aring;llit sina avancerade funktioner, inklusive QUADLINK och AMPBUS-anslutningen. Dessa funktioner g&ouml;r att anv&auml;ndaren kan ansluta ett n&auml;stan obegr&auml;nsat antal k&auml;llor med optimal synkronisering. Medan den har flexibla ing&aring;ngar, inklusive phono MM/MC-kompatibilitet, &auml;r flexibiliteten &auml;ven anpassad till tonstyrningsjusteringar, st&ouml;rningsfri solid-state digital v&auml;xling och digitalt adresserad analog volym och balanskontroll.
&nbsp;
En musikalisk upplevelse
Varje Elite-komponent har utformats f&ouml;r att ge b&auml;sta m&ouml;jliga anv&auml;ndarupplevelse. Konstruktionen &auml;r solid, kontrollerna &auml;r l&auml;tta att anv&auml;nda och ljudet &auml;r noga avst&auml;mt f&ouml;r att maximera musikalisk njutning. Den naturliga, obesv&auml;rade soniska skalan, takten och dynamiken som gjorde 99-serien s&aring; h&ouml;gt rankad f&ouml;rblir intakt, genomsyrad av &auml;nnu st&ouml;rre beslutsamhet f&ouml;r att kunna leverera den mest f&auml;ngslande musikaliska prestanda, samtidigt som den uppr&auml;tth&aring;ller ett mycket konkurrenskraftigt pris i hela sortimanget. Quad-produkter har alltid f&ouml;rst och fr&auml;mst handlat om den musikaliska upplevelsen, och det har aldrig kommit till tydligare uttryck &auml;n genom den nya Elite-seriens prestation.
&nbsp;
&nbsp;Precision och klarhet
Med hj&auml;lp av audiophile-klassiga komponenter, h&ouml;gspecificerade transformatorer, flerskiktskretsar och den mest avancerade mjukvaran som finns, bygger konstruktionen p&aring; klassiskt Quad-ljud med precision och klarhet.
Den &auml;r inkapslad i ett modernt aluminiumsk&aring;p byggt med h&ouml;gklassig legering och med finish i djup gr&aring;tt med en matt svart frontpanel, och Elite forts&auml;tter d&auml;rmed med Quads dj&auml;rva men eleganta signatur-estetik.


&nbsp;

&nbsp;

&nbsp;",https://hifi-freaks.se/quad-elite-pre.html,https://hifi-freaks.se/media/catalog/product/e/l/elite-pre_20150331113244_51.jpg,"in stock",Quad,new,9999.0000
quad-artera-play,"QUAD Artera Play","Quad gav sitt team av designers och ingenj&ouml;rer en specifik uppgift med Artera: kombinera de egenskaper som har gjort Quad till en av Storbritanniens mest beundrade hifi-spelare under m&aring;nga decennier med en pigg industriell design och de senaste tekniska standarderna.
F&ouml;r denna uppgift h&auml;mtade Quad hj&auml;lp fr&aring;n Rodney Mead, mannen som var ansvarig f&ouml;r styling av m&aring;nga klassiska Quad-produkter p&aring; 1970-, 80- och 90-talet.
En stor brainstorming mellan honom och Quads designers resulterade i en markant men diskret CD/DAC Preamp.
&nbsp;
Rent estetiskt kombinerar Artera Quad det f&ouml;rflutna med framtiden. Med en strukturerad aluminiumfrontpanel, tjockt glas och CNC-fr&auml;sta kylningssp&aring;r p&aring; varje sida. H&ouml;ljet skriker av robusthet och &auml;r mycket v&auml;lbyggt med avseende p&aring; att isolera mot yttre vibrationer. Artera Play har ber&ouml;ringsk&auml;nsliga knappar som bidrar till den eleganta och rena designen.
&nbsp;F&ouml;r CD-uppspelning anv&auml;nds en nyutvecklad enhet som buffrar data fr&aring;n disken innan den skickas vidare till DAC&acute;en asynkront f&ouml;r att minimera fel i tidsdom&auml;nen (""jitter"").
&nbsp;
Filter som passar alla!
Fyra digitala filtreringsalternativ g&ouml;r att du kan skr&auml;ddarsy Arteras ljud med b&aring;de CD-skivor och externa digitala k&auml;llor f&ouml;r att passa din personliga smak och typen av k&auml;llmaterial.
&nbsp;Artera Plays f&ouml;r-f&ouml;rst&auml;rkardel har balanserat klass A utg&aring;ngssteg, USB-ing&aring;ng, tv&aring; koaxiala och tv&aring; optiska digitala ing&aring;ngar, s&aring; att du har tillr&auml;ckligt f&ouml;r att kunna tillgodose de flesta digitala k&auml;llor. Det finns &auml;ven tv&aring; analoga RCA-ing&aring;ngar f&ouml;r mer traditionella anslutningar.
De analoga utg&aring;ngarna finns b&aring;de i obalanserad RCA och balanserade XLR-utg&aring;ngar. 2 digitala utg&aring;ngar (koaxial/optisk) samt en 12 volts trigger. S&aring; det finns breda anslutningsm&ouml;jligheter.
&nbsp;
Hi-Res st&ouml;d
Trots enkelheten och respekten f&ouml;r det f&ouml;rflutna &auml;r b&aring;da Artera-produkterna byggda p&aring; exceptionellt raffinerade komponenter. I hj&auml;rtat p&aring; Artera Play bankar en ESS Sabre32 (ES9018) - en 32bits 8-kanals hybrid DAC, som av m&aring;nga anses vara den finaste D/A-omvandlare som finns f&ouml;r stereoljud. Den arbetar i 32bit och upp till 384kHz. H&auml;r finns st&ouml;d f&ouml;r de flesta ljudformat och det finns ocks&aring; DSD64/128/256 filer.
Anv&auml;ndning av full analog/digital f&ouml;rf&ouml;rst&auml;rkarfunktionalitet inneb&auml;r att Artera Play kan anslutas direkt till en effektf&ouml;rst&auml;rkare, och den perfekta partnern i detta avseende &auml;r Artera Stereo.",https://hifi-freaks.se/quad-artera-play.html,https://hifi-freaks.se/media/catalog/product/a/r/artera-play_20150401154407_172.jpg,"in stock",Quad,new,19999.0000
quad-artera-stereo,"QUAD Artera Stereo","Varje sektion i Artera Stereo har byggts fr&aring;n grunden f&ouml;r att s&auml;kerst&auml;lla kontroll, musikalitet och stabilitet, fr&aring;n effektk&auml;llan till ing&aring;ngskl&auml;mmorna. Artera Stereo ger 2x 140 watt per kanal i 8 ohm. Tillr&auml;cklig kraft f&ouml;r att obesv&auml;rat kunna driva premiumh&ouml;gtalare &auml;ven vid h&ouml;ga dynamiska belastningar. Allt detta tack vare den patenterade Current Dumping-tekniken.
De nyutvecklade balanserade XLR-ing&aring;ngarna &auml;r utformade f&ouml;r att s&auml;kerst&auml;lla en s&auml;ker och robust anslutning. Dessa ing&aring;ngar garanterar XLR ett o&ouml;vertr&auml;ffat signal-brusf&ouml;rh&aring;llande - i synnerhet i samspel med Artera Play!
&nbsp;
Driver &auml;ven de mest kr&auml;vande h&ouml;gtalare
Artera Stereos utg&aring;ng &auml;r satt till 140W per kanal i 8ohm och 250W i 4 ohm. Detta s&auml;kerst&auml;ller kontroll &ouml;ver alla h&ouml;gtalare - inklusive QUADs klassiska ESL elektrostater.
Anslutningsm&ouml;jligheter inkluderar single-ended RCA och balanserad XLR. 12V triggering&aring;ng och h&ouml;gtalarterminaler i stark kvalitet.
&nbsp;
Vad &auml;r Current Dumping?
Denna kompakta och mycket potenta effektf&ouml;rst&auml;rkare anv&auml;nder den senaste versionen av Quads ber&ouml;mda Current Dumping-teknik som ursprungligen introducerades i den legendariska Quad 405 - en av de mest hyllade brittiska ljudprodukterna n&aring;gonsin och &auml;nnu idag den enda audiofile-produkten som n&aring;gonsin har f&aring;tt ""The Queen&acute;s Award for Technological Achievement"".
&nbsp;
Current Dumping &auml;r v&auml;sentligen en metod f&ouml;r att kombinera den &ouml;verl&auml;gsna renheten i klass A-f&ouml;rst&auml;rkning med den h&ouml;ga effektiviteten i klass A/B. En l&aring;geffekts klass A-f&ouml;rst&auml;rkare som levererar sj&auml;lva signalkvaliteten, medan en h&ouml;geffekts &rdquo;current dumping&rdquo; (A/B) levererar kraft och kontroll till h&ouml;gtalarna. Dessa tv&aring; kretsar &auml;r anslutna via ett precisionsn&auml;tverk som resulterar i finessen i klass A och med solid kontroll och &ouml;verskott.
Resultatet &auml;r en relativt kompakt effektf&ouml;rst&auml;rkare som kan leverera en f&auml;ngslande kombination av dynamisk kraft, hastighet och luftig detaljrikedom.
&nbsp;
Enkel och klassisk p&aring; utsidan, men dj&auml;vulskt effektiv inuti!&nbsp;
Quad gav sitt team av designers och ingenj&ouml;rer en specifik uppgift med Artera: kombinera de egenskaper som har gjort Quad till en av Storbritanniens mest beundrade hifi-spelare under m&aring;nga decennier med en pigg industriell design och de senaste tekniska standarderna.
F&ouml;r denna uppgift h&auml;mtade Quad hj&auml;lp fr&aring;n Rodney Mead, mannen som var ansvarig f&ouml;r styling av m&aring;nga klassiska Quad-produkter p&aring; 1970-, 80- och 90-talet.
Rent estetiskt kombinerar Artera Quad det f&ouml;rflutna med framtiden. Med en strukturerad aluminiumfrontpanel, tjockt glas och CNC-fr&auml;sta kylningssp&aring;r p&aring; varje sida.
.",https://hifi-freaks.se/quad-artera-stereo.html,https://hifi-freaks.se/media/catalog/product/a/r/artera-stereo_20150817093935_549.jpg,"in stock",Quad,new,19999.0000
tibo-smart-amp,"TIBO SmartAMP","Ny smart digital f&ouml;rst&auml;rkare p&aring; 2x50 W med wifi och bluetooth fr&aring;n England.
F&ouml;rst&auml;rkaren &auml;r f&ouml;rsedd med en optisk digital ing&aring;ng, s&aring; att du l&auml;tt och enkelt kan ansluta din TV eller andra digitala k&auml;llor. Det finns utg&aring;ng f&ouml;r en aktiv subwoofer och den levereras med en l&auml;cker diskret fj&auml;rrkontroll.
St&ouml;d f&ouml;r Tibo Smart App och kan samarbeta med alla enheter i Smart Audio familjen.
&nbsp;
Tibo Smart App
Blixtsnabbt och elegant susar du genom senaste musiken, dina spellistor, radiostationer och podcasts.
En sann flerrumsl&ouml;sning som l&aring;ter dig hantera och kontrollera dina Tibo-enheter p&aring; kors och tv&auml;rs.
&nbsp;
Om du har flera Tibo-enheter i ditt hem kan du ansluta dem och f&aring; ut musiken i flera rum samtidigt - allt styrs via appen och du har fri kontroll &ouml;ver volym etc.
Internetradio ger dig fri tillg&aring;ng till &ouml;ver 15 000 radiostationer fr&aring;n hela v&auml;rlden, inklusive den svenska fr&aring;n exempelvis SR etc.
Den st&ouml;djer Apple Airplay s&aring; att du kan streama allt fr&aring;n din iPhone, iPad eller iTunes.
&nbsp;
Spotify Connect, som g&ouml;r att du kan anv&auml;nda Spotifys egen app f&ouml;r att styra musiken.
St&ouml;d f&ouml;r Tidal, Deezer, Raphsody, TuneIn, iHeart radio, etc.
&nbsp;
Du kan ocks&aring; enkelt streama musik via DLNA och NAS (n&auml;tverksh&aring;rddisk).",https://hifi-freaks.se/tibo-smartamp.html,https://hifi-freaks.se/media/catalog/product/t/i/tibosmartamp1.jpg,"in stock",TIBO,new,2699.0000
